"species","term","edf","f_stat","p_value","category","is_vegetation","rank","timestamp"
"Laughing Kookaburra","s(day_of_year)",6.58959007269611,18.4389537546017,0,"effort",FALSE,9,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(sp_richness)",2.93550513770029,18.1449141257024,0,"vegetation",TRUE,10,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(LA_cwm)",2.4466962496485,17.9654290006724,0,"vegetation",TRUE,11,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(prop_canopy)",2.01722294757144,16.2817751531213,0,"vegetation",TRUE,12,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(log(precip_annual))",6.7215335292672,14.8342297213615,0,"other",FALSE,13,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(log1p(effort_distance_km))",1.0356401890989,10.9920204068294,0,"other",FALSE,14,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(wooddensity_cwm)",1.89806611403393,9.4726470235602,8.77502301932509e-07,"vegetation",TRUE,15,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(temp_annual)",5.67289934123738,8.86452596454501,0,"landscape",FALSE,16,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(height_cwm)",2.43428744992874,7.56166097217949,2.9415872060401e-06,"vegetation",TRUE,17,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(FDiv)",1.42095559359946,5.08571291099872,5.47194827077435e-05,"vegetation",TRUE,18,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(elevation)",5.73134404857958,4.46785839533388,0,"landscape",FALSE,19,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(FEve)",1.68167565871554,4.31503642125723,0.000311787418989629,"vegetation",TRUE,20,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(water_occ)",4.92743112251901,2.69576286784063,4.45158270474533e-05,"landscape",FALSE,21,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(gini_simpson)",1.59349222648789,2.3455623356368,0.00701460175984736,"vegetation",TRUE,22,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(FRic)",0.528687941171713,0.37373150924116,0.136367510490263,"vegetation",TRUE,23,"2026-06-03 11:10:48"
"Laughing Kookaburra","s(number_observers)",0.000313499376722855,1.30611751166874e-05,0.850020278859054,"effort",FALSE,24,"2026-06-03 11:10:48"
"Laughing Kookaburra","protocol_type",1,7.53793321032034e-13,0.999999307275881,"effort",FALSE,25,"2026-06-03 11:10:48"
"Pied Currawong","s(log(duration_minutes))",2.42533320600146,145.638722093044,0,"other",FALSE,1,"2026-06-03 11:12:27"
"Pied Currawong","s(observer_expertise)",3.71403196442534,105.072859194904,0,"effort",FALSE,2,"2026-06-03 11:12:27"
"Pied Currawong","s(log1p(nightlights))",7.93597295541397,87.9829988405656,0,"other",FALSE,3,"2026-06-03 11:12:27"
"Pied Currawong","s(day_of_year)",7.10796903103159,44.5841677007881,0,"effort",FALSE,4,"2026-06-03 11:12:27"
"Pied Currawong","s(time_observations_started)",7.37504036663728,35.9572064773936,0,"effort",FALSE,5,"2026-06-03 11:12:27"
"Pied Currawong","s(FDiv)",2.28491977345867,26.7998406160222,0,"vegetation",TRUE,6,"2026-06-03 11:12:27"
"Pied Currawong","s(FEve)",2.69554119198795,26.6913152709533,0,"vegetation",TRUE,7,"2026-06-03 11:12:27"
"Pied Currawong","s(log(precip_annual))",7.33104262035769,26.5114125451311,0,"other",FALSE,8,"2026-06-03 11:12:27"
"Pied Currawong","s(gini_simpson)",2.78297896919183,22.6581949322002,0,"vegetation",TRUE,9,"2026-06-03 11:12:27"
"Pied Currawong","s(sp_richness)",2.92544132984324,21.2004880592084,0,"vegetation",TRUE,10,"2026-06-03 11:12:27"
"Pied Currawong","s(temp_annual)",8.16957206360025,19.0264935989469,0,"landscape",FALSE,11,"2026-06-03 11:12:27"
"Pied Currawong","s(elevation)",6.14543656937622,17.6433201896149,0,"landscape",FALSE,12,"2026-06-03 11:12:27"
"Pied Currawong","s(log1p(effort_distance_km))",1.94091297631616,16.9720846121718,0,"other",FALSE,13,"2026-06-03 11:12:27"
"Pied Currawong","s(pielou_evenness)",0.980580575333633,15.9289120149811,0,"vegetation",TRUE,14,"2026-06-03 11:12:27"
"Pied Currawong","s(height_cwm)",0.978765551706326,15.2647499843393,0,"vegetation",TRUE,15,"2026-06-03 11:12:27"
"Pied Currawong","s(water_occ)",5.53141090012033,13.1509799332993,0,"landscape",FALSE,16,"2026-06-03 11:12:27"
"Pied Currawong","s(wooddensity_cwm)",1.82597504687732,12.407866332537,0,"vegetation",TRUE,17,"2026-06-03 11:12:27"
"Pied Currawong","s(lc_trees)",6.8683511158961,9.1743361488046,0,"landscape",FALSE,18,"2026-06-03 11:12:27"
"Pied Currawong","s(LA_cwm)",1.65592734553884,3.65441518765778,0.000770514924107291,"vegetation",TRUE,19,"2026-06-03 11:12:27"
"Pied Currawong","s(number_observers)",1.4474447716716,2.61781621490057,0.00479651374541612,"effort",FALSE,20,"2026-06-03 11:12:27"
"Pied Currawong","s(prop_canopy)",1.42003481801287,2.37455938975179,0.00551396983356867,"vegetation",TRUE,21,"2026-06-03 11:12:27"
"Pied Currawong","s(cover)",1.3949082726737,1.40313344577451,0.0407084666657131,"vegetation",TRUE,22,"2026-06-03 11:12:27"
"Pied Currawong","s(FRic)",1.10590417574385,0.969463628008541,0.0655679663596744,"vegetation",TRUE,23,"2026-06-03 11:12:27"
"Pied Currawong","s(mean_fhd)",0.000314462061204707,4.13437063259146e-06,0.916670699566771,"vegetation",TRUE,24,"2026-06-03 11:12:27"
"Pied Currawong","protocol_type",1,8.35755378726029e-11,0.999992705866074,"effort",FALSE,25,"2026-06-03 11:12:27"
"Sulphur-crested Cockatoo","s(log1p(nightlights))",7.5647807032595,95.3851624123415,0,"other",FALSE,1,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(log(duration_minutes))",1.96949555027479,68.4763077429801,0,"other",FALSE,2,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(time_observations_started)",7.70499790854035,66.5210876004058,0,"effort",FALSE,3,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(FEve)",2.90957160421679,63.8339353903712,0,"vegetation",TRUE,4,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(wooddensity_cwm)",2.92229306793842,63.4038838818072,0,"vegetation",TRUE,5,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(mean_fhd)",2.82963233720352,54.4861063609609,0,"vegetation",TRUE,6,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(elevation)",7.63901960952122,46.1509443483436,0,"landscape",FALSE,7,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(water_occ)",7.86079934302067,42.4951357556429,0,"landscape",FALSE,8,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(sp_richness)",2.96254071461132,42.1549955937223,0,"vegetation",TRUE,9,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(log(precip_annual))",7.81186767503508,42.0740765462416,0,"other",FALSE,10,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(cover)",2.69888850507758,36.7129407519003,0,"vegetation",TRUE,11,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(prop_canopy)",2.59780930339485,31.4495122862122,0,"vegetation",TRUE,12,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(observer_expertise)",3.5543465362193,28.503003931777,0,"effort",FALSE,13,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(temp_annual)",8.18474827711538,21.8777783075181,0,"landscape",FALSE,14,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(FDiv)",2.93006984445423,20.0681208738627,0,"vegetation",TRUE,15,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(gini_simpson)",2.88633183745156,18.5902409957924,0,"vegetation",TRUE,16,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(lc_trees)",5.64956338825838,15.2252201037261,0,"landscape",FALSE,17,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(pielou_evenness)",2.65703436150427,14.4315056641616,0,"vegetation",TRUE,18,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(day_of_year)",4.48121258626197,14.1264211619408,0,"effort",FALSE,19,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(FRic)",1.71793855803858,8.20599544816229,6.7041826223857e-07,"vegetation",TRUE,20,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(log1p(effort_distance_km))",1.7382933676211,6.31256051670869,1.87714876017653e-05,"other",FALSE,21,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(number_observers)",1.56979458824531,3.35458861133126,0.00177190218145395,"effort",FALSE,22,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(LA_cwm)",0.864583870526443,2.12260251875032,0.00467178790410228,"vegetation",TRUE,23,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","s(height_cwm)",0.583614975073537,0.466839723903421,0.112670643650699,"vegetation",TRUE,24,"2026-06-03 11:14:30"
"Sulphur-crested Cockatoo","protocol_type",1,5.57106590443042e-13,0.999999404470495,"effort",FALSE,25,"2026-06-03 11:14:30"
"Gray Fantail","s(log(duration_minutes))",2.10860875077428,216.06079182605,0,"other",FALSE,1,"2026-06-03 11:16:30"
"Gray Fantail","s(observer_expertise)",2.63692556962023,184.613044776835,0,"effort",FALSE,2,"2026-06-03 11:16:30"
"Gray Fantail","s(log1p(nightlights))",8.32203800337837,47.1768034108862,0,"other",FALSE,3,"2026-06-03 11:16:30"
"Gray Fantail","s(water_occ)",6.8729570451322,47.1659648341179,0,"landscape",FALSE,4,"2026-06-03 11:16:30"
"Gray Fantail","s(day_of_year)",7.3851023969105,26.2556887092374,0,"effort",FALSE,5,"2026-06-03 11:16:30"
"Gray Fantail","s(temp_annual)",6.57631419217399,25.6131689828616,0,"landscape",FALSE,6,"2026-06-03 11:16:30"
"Gray Fantail","s(log1p(effort_distance_km))",2.16983885298046,25.240059937248,0,"other",FALSE,7,"2026-06-03 11:16:30"
"Gray Fantail","s(LA_cwm)",2.90177534956366,24.6768215677345,0,"vegetation",TRUE,8,"2026-06-03 11:16:30"
"Gray Fantail","s(elevation)",7.64163873126822,17.8190810392674,0,"landscape",FALSE,9,"2026-06-03 11:16:30"
"Gray Fantail","s(FDiv)",2.81301219937655,17.7740201960819,0,"vegetation",TRUE,10,"2026-06-03 11:16:30"
"Gray Fantail","s(FEve)",2.00357329659846,16.5888523202487,0,"vegetation",TRUE,11,"2026-06-03 11:16:30"
"Gray Fantail","s(mean_fhd)",2.72615822557939,11.6143457790258,0,"vegetation",TRUE,12,"2026-06-03 11:16:30"
"Gray Fantail","s(log(precip_annual))",4.74175036102714,11.0680909488583,0,"other",FALSE,13,"2026-06-03 11:16:30"
"Gray Fantail","s(height_cwm)",2.70866960101941,10.3749369166786,0,"vegetation",TRUE,14,"2026-06-03 11:16:30"
"Gray Fantail","s(time_observations_started)",6.42700628495064,8.83435648819899,0,"effort",FALSE,15,"2026-06-03 11:16:30"
"Gray Fantail","s(FRic)",1.71861502752224,8.63949957363328,0,"vegetation",TRUE,16,"2026-06-03 11:16:30"
"Gray Fantail","s(wooddensity_cwm)",2.20552126117233,5.22002900479972,0.000196579069579372,"vegetation",TRUE,17,"2026-06-03 11:16:30"
"Gray Fantail","s(sp_richness)",1.65674256524599,4.1608801846073,0.000252562139457124,"vegetation",TRUE,18,"2026-06-03 11:16:30"
"Gray Fantail","s(pielou_evenness)",1.78813770210781,3.50530751784921,0.00117634876441564,"vegetation",TRUE,19,"2026-06-03 11:16:30"
"Gray Fantail","s(cover)",1.72373620249419,3.35907558921922,0.00237640885735058,"vegetation",TRUE,20,"2026-06-03 11:16:30"
"Gray Fantail","s(lc_trees)",0.618878875459251,0.18031520882333,0.0980081385933428,"landscape",FALSE,21,"2026-06-03 11:16:30"
"Gray Fantail","s(gini_simpson)",0.39405426228231,0.176695892550343,0.212996861594184,"vegetation",TRUE,22,"2026-06-03 11:16:30"
"Gray Fantail","s(number_observers)",0.000551525653788902,7.04771345137629e-05,0.619274009407904,"effort",FALSE,23,"2026-06-03 11:16:30"
"Gray Fantail","s(prop_canopy)",0.000240469371199725,5.43535194790575e-05,0.333476811939305,"vegetation",TRUE,24,"2026-06-03 11:16:30"
"Gray Fantail","protocol_type",1,3.12740210315667e-11,0.999995538036634,"effort",FALSE,25,"2026-06-03 11:16:30"
"Galah","s(lc_trees)",7.49870130439233,74.2856360375287,0,"landscape",FALSE,1,"2026-06-03 11:18:17"
"Galah","s(log(duration_minutes))",2.40042438054774,68.0418682232631,0,"other",FALSE,2,"2026-06-03 11:18:17"
"Galah","s(observer_expertise)",0.993846169784007,39.704500180073,0,"effort",FALSE,3,"2026-06-03 11:18:17"
"Galah","s(log(precip_annual))",7.65536986331168,34.369742011597,0,"other",FALSE,4,"2026-06-03 11:18:17"
"Galah","s(time_observations_started)",6.70704446753039,33.1975570688747,0,"effort",FALSE,5,"2026-06-03 11:18:17"
"Galah","s(LA_cwm)",2.90008138220836,18.5956008569038,0,"vegetation",TRUE,6,"2026-06-03 11:18:17"
"Galah","s(water_occ)",7.1833387394676,15.6740092182782,0,"landscape",FALSE,7,"2026-06-03 11:18:17"
"Galah","s(log1p(nightlights))",7.99942773699805,13.4008416449945,0,"other",FALSE,8,"2026-06-03 11:18:17"
"Galah","s(mean_fhd)",1.93133815408946,10.8314674976646,0,"vegetation",TRUE,9,"2026-06-03 11:18:17"
"Galah","s(temp_annual)",6.8359904238083,6.91115082236662,0,"landscape",FALSE,10,"2026-06-03 11:18:17"
"Galah","s(day_of_year)",3.47852318803392,6.01926624796104,0,"effort",FALSE,11,"2026-06-03 11:18:17"
"Galah","s(elevation)",4.03287769939631,5.42966432236901,0,"landscape",FALSE,12,"2026-06-03 11:18:17"
"Galah","s(log1p(effort_distance_km))",1.71732854109726,4.95835079503392,0.000171729638290374,"other",FALSE,13,"2026-06-03 11:18:17"
"Galah","s(gini_simpson)",2.62005729385577,4.90775636372833,0.000273273100352522,"vegetation",TRUE,14,"2026-06-03 11:18:17"
"Galah","s(FEve)",1.77425416920382,4.70770896302115,0.000221997309056032,"vegetation",TRUE,15,"2026-06-03 11:18:17"
"Galah","s(wooddensity_cwm)",1.73770206469287,4.38826186492431,0.000363121531735233,"vegetation",TRUE,16,"2026-06-03 11:18:17"
"Galah","s(pielou_evenness)",1.55150542245975,3.94007629632254,0.000280394327316635,"vegetation",TRUE,17,"2026-06-03 11:18:17"
"Galah","s(FRic)",1.79798386274279,3.74006199451173,0.0012392552314533,"vegetation",TRUE,18,"2026-06-03 11:18:17"
"Galah","s(FDiv)",2.65174239034008,3.3086937476463,0.00877121609619691,"vegetation",TRUE,19,"2026-06-03 11:18:17"
"Galah","s(prop_canopy)",0.850427484475001,1.89375803730121,0.00630992717028578,"vegetation",TRUE,20,"2026-06-03 11:18:17"
"Galah","s(number_observers)",1.28597029041192,1.36768705265074,0.0410491733302861,"effort",FALSE,21,"2026-06-03 11:18:17"
"Galah","s(sp_richness)",0.0005681801380018,9.61761337573436e-05,0.451617161157158,"vegetation",TRUE,22,"2026-06-03 11:18:17"
"Galah","s(cover)",0.000130695075850563,2.93567362188407e-06,0.922312577857685,"vegetation",TRUE,23,"2026-06-03 11:18:17"
"Galah","s(height_cwm)",0.000193826466156383,2.81713867688512e-06,0.956601933680628,"vegetation",TRUE,24,"2026-06-03 11:18:17"
"Galah","protocol_type",1,3.52356602078695e-13,0.999999526385054,"effort",FALSE,25,"2026-06-03 11:18:17"
"Gray Butcherbird","s(observer_expertise)",3.32128879883549,186.466432646318,0,"effort",FALSE,1,"2026-06-03 11:20:01"
"Gray Butcherbird","s(log(duration_minutes))",2.09808177655448,51.1180381685348,0,"other",FALSE,2,"2026-06-03 11:20:01"
"Gray Butcherbird","s(time_observations_started)",7.15862175435813,49.6323124418209,0,"effort",FALSE,3,"2026-06-03 11:20:01"
"Gray Butcherbird","s(gini_simpson)",2.96910825656987,41.6199354264272,0,"vegetation",TRUE,4,"2026-06-03 11:20:01"
"Gray Butcherbird","s(log1p(nightlights))",7.42597633233178,35.8436947805629,0,"other",FALSE,5,"2026-06-03 11:20:01"
"Gray Butcherbird","s(mean_fhd)",2.68426942821746,22.1700299299027,0,"vegetation",TRUE,6,"2026-06-03 11:20:01"
"Gray Butcherbird","s(lc_trees)",8.31916316483318,21.3237847215232,0,"landscape",FALSE,7,"2026-06-03 11:20:01"
"Gray Butcherbird","s(pielou_evenness)",1.91201861540963,20.9735581188127,0,"vegetation",TRUE,8,"2026-06-03 11:20:01"
"Gray Butcherbird","s(day_of_year)",5.88662809566147,15.9150206840501,0,"effort",FALSE,9,"2026-06-03 11:20:01"
"Gray Butcherbird","s(log1p(effort_distance_km))",1.92189038581917,14.7295358234093,0,"other",FALSE,10,"2026-06-03 11:20:01"
"Gray Butcherbird","s(height_cwm)",2.7017391873904,14.5316489723684,0,"vegetation",TRUE,11,"2026-06-03 11:20:01"
"Gray Butcherbird","s(FEve)",2.64909612318748,14.2162501903857,0,"vegetation",TRUE,12,"2026-06-03 11:20:01"
"Gray Butcherbird","s(sp_richness)",1.93189036601987,13.0625085492036,0,"vegetation",TRUE,13,"2026-06-03 11:20:01"
"Gray Butcherbird","s(cover)",2.30950939781498,9.13720029688765,1.1377110342714e-07,"vegetation",TRUE,14,"2026-06-03 11:20:01"
"Gray Butcherbird","s(FRic)",1.83063723683078,7.59448814826628,2.40060731748759e-06,"vegetation",TRUE,15,"2026-06-03 11:20:01"
"Gray Butcherbird","s(wooddensity_cwm)",2.7227788672585,6.12171360011476,0.000112678884474748,"vegetation",TRUE,16,"2026-06-03 11:20:01"
"Gray Butcherbird","s(LA_cwm)",1.69780225274441,6.01300366996961,1.47760755127013e-05,"vegetation",TRUE,17,"2026-06-03 11:20:01"
"Gray Butcherbird","s(log(precip_annual))",7.31557436628713,5.0481081075509,0,"other",FALSE,18,"2026-06-03 11:20:01"
"Gray Butcherbird","s(water_occ)",6.01857575243404,4.78855715344066,0,"landscape",FALSE,19,"2026-06-03 11:20:01"
"Gray Butcherbird","s(FDiv)",2.36908147310803,4.19424375350974,0.00143209033345748,"vegetation",TRUE,20,"2026-06-03 11:20:01"
"Gray Butcherbird","s(temp_annual)",6.29555621282481,3.9816336424045,1.43356278847762e-07,"landscape",FALSE,21,"2026-06-03 11:20:01"
"Gray Butcherbird","s(elevation)",5.30658821761623,3.12702135809511,6.86598511689951e-06,"landscape",FALSE,22,"2026-06-03 11:20:01"
"Gray Butcherbird","s(number_observers)",1.5707859734652,2.3306003200267,0.0110713849262125,"effort",FALSE,23,"2026-06-03 11:20:01"
"Gray Butcherbird","s(prop_canopy)",0.398010021291417,0.170960468071829,0.170491042123919,"vegetation",TRUE,24,"2026-06-03 11:20:01"
"Gray Butcherbird","protocol_type",1,3.25447592849297e-11,0.999995448288649,"effort",FALSE,25,"2026-06-03 11:20:01"
"Crested Pigeon","s(lc_trees)",6.95507055695861,43.9659533938297,0,"landscape",FALSE,1,"2026-06-03 11:21:41"
"Crested Pigeon","s(temp_annual)",6.81315118662095,25.8497565154682,0,"landscape",FALSE,2,"2026-06-03 11:21:41"
"Crested Pigeon","s(log1p(effort_distance_km))",0.986132877863149,23.4709036780561,0,"other",FALSE,3,"2026-06-03 11:21:41"
"Crested Pigeon","s(pielou_evenness)",2.67651909866103,19.8169034630265,0,"vegetation",TRUE,4,"2026-06-03 11:21:41"
"Crested Pigeon","s(FRic)",1.8317607760889,18.2489310338389,0,"vegetation",TRUE,5,"2026-06-03 11:21:41"
"Crested Pigeon","s(gini_simpson)",2.85852165354429,17.6610344052419,0,"vegetation",TRUE,6,"2026-06-03 11:21:41"
"Crested Pigeon","s(log1p(nightlights))",7.20998944005859,17.0389301829964,0,"other",FALSE,7,"2026-06-03 11:21:41"
"Crested Pigeon","s(LA_cwm)",2.71451533780034,16.4010807183465,0,"vegetation",TRUE,8,"2026-06-03 11:21:41"
"Crested Pigeon","s(time_observations_started)",5.61137213375683,16.3142049964326,0,"effort",FALSE,9,"2026-06-03 11:21:41"
"Crested Pigeon","s(observer_expertise)",2.81936938575561,12.8891067897964,0,"effort",FALSE,10,"2026-06-03 11:21:41"
"Crested Pigeon","s(log(duration_minutes))",1.31567822543405,10.3786960671126,0,"other",FALSE,11,"2026-06-03 11:21:41"
"Crested Pigeon","s(wooddensity_cwm)",2.78723118460838,9.58802001278751,7.28228278790155e-07,"vegetation",TRUE,12,"2026-06-03 11:21:41"
"Crested Pigeon","s(height_cwm)",2.15134944589894,9.48017919343364,4.50944613539228e-07,"vegetation",TRUE,13,"2026-06-03 11:21:41"
"Crested Pigeon","s(FDiv)",2.85407890872374,9.30932568551531,1.03306179144447e-06,"vegetation",TRUE,14,"2026-06-03 11:21:41"
"Crested Pigeon","s(water_occ)",7.31649375085767,7.97672995048495,0,"landscape",FALSE,15,"2026-06-03 11:21:41"
"Crested Pigeon","s(log(precip_annual))",4.02051337125318,6.24935280809572,0,"other",FALSE,16,"2026-06-03 11:21:41"
"Crested Pigeon","s(elevation)",2.12569166688619,2.65321859977414,3.11575170108824e-07,"landscape",FALSE,17,"2026-06-03 11:21:41"
"Crested Pigeon","s(prop_canopy)",0.883176455449069,2.51775725319352,3.24654651914225e-05,"vegetation",TRUE,18,"2026-06-03 11:21:41"
"Crested Pigeon","s(mean_fhd)",1.25967014699916,2.18031629227204,0.00421647380029633,"vegetation",TRUE,19,"2026-06-03 11:21:41"
"Crested Pigeon","s(cover)",1.51939338474445,1.71360369479741,0.028469803792326,"vegetation",TRUE,20,"2026-06-03 11:21:41"
"Crested Pigeon","s(day_of_year)",2.14181702467456,1.17081973788348,0.00413136784380796,"effort",FALSE,21,"2026-06-03 11:21:41"
"Crested Pigeon","s(FEve)",0.000601005312269758,0.00017527326426747,0.351031545510355,"vegetation",TRUE,22,"2026-06-03 11:21:41"
"Crested Pigeon","s(number_observers)",0.00025829763959267,3.98225960874612e-05,0.556917021331053,"effort",FALSE,23,"2026-06-03 11:21:41"
"Crested Pigeon","s(sp_richness)",0.000177714359736265,1.07640962800485e-05,0.804482105405983,"vegetation",TRUE,24,"2026-06-03 11:21:41"
"Crested Pigeon","protocol_type",1,3.58975333695088e-13,0.999999521957483,"effort",FALSE,25,"2026-06-03 11:21:41"
"Red Wattlebird","s(temp_annual)",6.84217381277518,92.9601538486629,0,"landscape",FALSE,1,"2026-06-03 11:23:15"
